timestamp,totalNumberOfJobs,memCapacity0,numberOfJobs0,setOfJobs0,expectedLoad0,IsRunning0,cpuUsage0,memCapacity1,numberOfJobs1,setOfJobs1,expectedLoad1,IsRunning1,cpuUsage1,memCapacity2,numberOfJobs2,setOfJobs2,expectedLoad2,IsRunning2,cpuUsage2,memCapacity3,numberOfJobs3,setOfJobs3,expectedLoad3,IsRunning3,cpuUsage3
1502,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
2502,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
3502,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
4502,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
5503,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
6503,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
7503,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
8505,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
9505,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
10505,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
11505,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
12506,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
13507,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
14507,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
15507,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
16508,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
17508,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
18509,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
19509,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
20510,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
21510,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
22510,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
23511,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
24511,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
25512,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
26512,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
27512,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
28514,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
29514,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
30514,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
31515,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
32515,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
33516,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
34517,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
35517,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
36517,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
37517,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
38519,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
39519,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
40519,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
41519,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
42520,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
43521,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
44521,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
45521,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
46522,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
47522,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
48523,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
49523,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
50524,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
51524,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
52524,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
53525,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
54526,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
55526,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
56526,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
57527,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
58529,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
59529,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
60529,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
61529,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
62530,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
63531,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
64531,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
65531,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
66532,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
67532,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
68533,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
69534,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
70534,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
71534,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
72534,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
73535,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
74536,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
75536,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
76536,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
77537,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
78538,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
79538,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
80538,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
81539,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
82539,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
83540,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
84541,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
85541,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
86541,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
87541,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
88543,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
89543,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
90543,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
91543,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
92544,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
93545,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
94545,49,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
95546,49,100,0,[],0,true,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
96546,48,100,1,[InputImage/3073_80.pn],250,true,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
97546,46,100,3,[InputImage/3073_80.png InputImage/5516_63(copy).png InputImage/4481_72.pn],750,true,100,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
98548,44,25,5,[InputImage/3073_80.png InputImage/5516_63(copy).png InputImage/4481_72.png InputImage/7469_52(copy).png InputImage/10538_46(copy).pn],1250,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
99548,42,25,6,[InputImage/5516_63(copy).png InputImage/4481_72.png InputImage/7469_52(copy).png InputImage/10538_46(copy).png InputImage/7810_50(copy).png InputImage/3977_76.pn],1500,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
100549,40,27,8,[InputImage/5516_63(copy).png InputImage/4481_72.png InputImage/7469_52(copy).png InputImage/10538_46(copy).png InputImage/7810_50(copy).png InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.pn],2000,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
101549,38,27,10,[InputImage/5516_63(copy).png InputImage/4481_72.png InputImage/7469_52(copy).png InputImage/10538_46(copy).png InputImage/7810_50(copy).png InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).pn],2500,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
102550,36,28,11,[InputImage/4481_72.png InputImage/7469_52(copy).png InputImage/10538_46(copy).png InputImage/7810_50(copy).png InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.pn],2750,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
103551,34,28,13,[InputImage/4481_72.png InputImage/7469_52(copy).png InputImage/10538_46(copy).png InputImage/7810_50(copy).png InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.pn],3250,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
104551,32,28,14,[InputImage/7469_52(copy).png InputImage/10538_46(copy).png InputImage/7810_50(copy).png InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.pn],3500,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
105552,30,28,16,[InputImage/7469_52(copy).png InputImage/10538_46(copy).png InputImage/7810_50(copy).png InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).pn],4000,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
106552,29,28,16,[InputImage/10538_46(copy).png InputImage/7810_50(copy).png InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],4250,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
107553,29,30,16,[InputImage/10538_46(copy).png InputImage/7810_50(copy).png InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],4250,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
108554,29,30,16,[InputImage/10538_46(copy).png InputImage/7810_50(copy).png InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],4250,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
109554,29,28,15,[InputImage/7810_50(copy).png InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],4000,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
110555,29,28,15,[InputImage/7810_50(copy).png InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],4000,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
111555,29,28,14,[InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],3750,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
112556,29,27,14,[InputImage/3977_76.png InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],3750,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
113557,29,27,13,[InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],3500,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
114557,29,28,13,[InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],3500,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
115557,29,28,13,[InputImage/10538_46.png InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],3500,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
116558,29,28,12,[InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],3250,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
117558,29,28,12,[InputImage/3342_78.png InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],3250,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
118560,29,28,11,[InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],3000,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
119560,29,30,11,[InputImage/5128_67(copy).png InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],3000,true,50,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
120561,29,30,10,[InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],2750,true,50,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
121561,29,31,10,[InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],2750,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
122562,29,31,10,[InputImage/9967_47(copy).png InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],2750,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
123564,29,31,9,[InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],2500,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
124564,29,31,9,[InputImage/3967_77.png InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],2500,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
125565,29,31,8,[InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],2250,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
126565,29,33,8,[InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],2250,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
127565,29,33,8,[InputImage/8538_48.png InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],2250,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
128567,29,33,7,[InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],2000,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
129567,29,33,7,[InputImage/6884_55.png InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],2000,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
130568,29,33,6,[InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],1750,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
131568,29,30,6,[InputImage/1881_85.png InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],1750,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
132569,29,30,5,[InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],1500,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
133570,29,28,5,[InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],1500,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
134570,29,28,5,[InputImage/7469_52.png InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],1500,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
135570,29,28,4,[InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],1250,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
136571,29,28,4,[InputImage/5984_59.png InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],1250,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
137572,29,28,3,[InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],1000,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
138573,29,28,3,[InputImage/7614_51.png InputImage/6029_58(copy).png InputImage/19563_lovely.jp],1000,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
139573,27,28,4,[InputImage/6029_58(copy).png InputImage/19563_lovely.jpg InputImage/48283_43.jpg InputImage/61005_wall.jp],4000,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
140573,27,30,4,[InputImage/6029_58(copy).png InputImage/19563_lovely.jpg InputImage/48283_43.jpg InputImage/61005_wall.jp],4000,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
141574,27,30,4,[InputImage/6029_58(copy).png InputImage/19563_lovely.jpg InputImage/48283_43.jpg InputImage/61005_wall.jp],4000,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
142575,27,31,3,[InputImage/19563_lovely.jpg InputImage/48283_43.jpg InputImage/61005_wall.jp],3750,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
143575,27,31,3,[InputImage/19563_lovely.jpg InputImage/48283_43.jpg InputImage/61005_wall.jp],3750,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
144576,27,31,2,[InputImage/48283_43.jpg InputImage/61005_wall.jp],3250,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
145576,27,32,2,[InputImage/48283_43.jpg InputImage/61005_wall.jp],3250,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
146577,27,32,1,[InputImage/61005_wall.jp],1750,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
147577,27,32,1,[InputImage/61005_wall.jp],1750,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
148578,27,32,1,[InputImage/61005_wall.jp],1750,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
149579,27,30,0,[],0,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
150579,26,30,1,[InputImage/102548_sunsetspace.jp],3250,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
151579,26,30,1,[InputImage/102548_sunsetspace.jp],3250,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
152581,26,30,0,[],0,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
153581,25,30,1,[InputImage/120825_press(copy).jp],3750,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
154581,25,33,1,[InputImage/120825_press(copy).jp],3750,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
155582,25,33,0,[],0,true,0,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
156582,24,34,1,[InputImage/129696_dial.jp],4000,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
157582,24,34,1,[InputImage/129696_dial.jp],4000,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
158584,24,34,1,[InputImage/129696_dial.jp],4000,true,25,100,0,[],0,false,100,100,0,[],0,false,100,100,0,[],0,false,100
