timestamp,totalNumberOfJobs,memCapacity0,numberOfJobs0,setOfJobs0,expectedLoad0,IsRunning0,cpuUsage0,memCapacity1,numberOfJobs1,setOfJobs1,expectedLoad1,IsRunning1,cpuUsage1,memCapacity2,numberOfJobs2,setOfJobs2,expectedLoad2,IsRunning2,cpuUsage2,memCapacity3,numberOfJobs3,setOfJobs3,expectedLoad3,IsRunning3,cpuUsage3
1498,20,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
2498,30,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
3498,39,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
4498,49,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
5499,59,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
6499,69,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
7499,79,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
8499,89,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
9500,99,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
10500,109,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
11500,119,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
12500,129,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
13502,139,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
14502,149,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
15502,159,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
16503,169,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
17503,179,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
18504,189,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
19504,199,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
20505,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
21505,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
22505,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
23506,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
24507,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
25507,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
26507,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
27507,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
28509,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
29509,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
30510,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
31510,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
32510,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
33512,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
34512,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
35512,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
36512,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
37513,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
38514,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
39514,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
40514,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
41514,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
42515,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
43516,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
44516,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
45517,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
46517,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
47517,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
48519,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
49519,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
50519,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
51519,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
52520,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
53521,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
54521,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
55522,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
56522,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
57522,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
58525,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
59526,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
60526,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
61526,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
62526,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
63528,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
64528,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
65528,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
66529,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
67529,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
68530,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
69531,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
70531,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
71531,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
72531,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
73533,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
74533,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
75534,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
76534,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
77534,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
78535,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
79536,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
80536,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
81536,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
82537,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
83538,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
84538,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
85538,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
86539,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
87539,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
88540,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
89541,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
90541,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
91541,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
92541,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
93543,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
94543,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
95543,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
96543,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
97544,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
98545,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
99545,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
100546,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
101546,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
102546,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
103548,200,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
104548,200,100,0,[],0,TRUE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
105549,199,100,1,[InputImage/7835_49(copy).pn],250,TRUE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
106549,197,25,3,[InputImage/7835_49(copy).png InputImage/5128_67.png InputImage/7088_54(copy).pn],750,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
107549,195,25,5,[InputImage/7835_49(copy).png InputImage/5128_67.png InputImage/7088_54(copy).png InputImage/5406_65.png InputImage/7469_52.pn],1250,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
108551,193,26,7,[InputImage/7835_49(copy).png InputImage/5128_67.png InputImage/7088_54(copy).png InputImage/5406_65.png InputImage/7469_52.png InputImage/6884_55.png InputImage/5786_62.pn],1750,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
109551,191,26,9,[InputImage/7835_49(copy).png InputImage/5128_67.png InputImage/7088_54(copy).png InputImage/5406_65.png InputImage/7469_52.png InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).pn],2250,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
110551,189,26,10,[InputImage/5128_67.png InputImage/7088_54(copy).png InputImage/5406_65.png InputImage/7469_52.png InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.pn],2500,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
111552,187,28,12,[InputImage/5128_67.png InputImage/7088_54(copy).png InputImage/5406_65.png InputImage/7469_52.png InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).pn],3000,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
112553,185,28,13,[InputImage/7088_54(copy).png InputImage/5406_65.png InputImage/7469_52.png InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.pn],3250,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
113554,183,28,15,[InputImage/7088_54(copy).png InputImage/5406_65.png InputImage/7469_52.png InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.pn],3750,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
114554,181,28,16,[InputImage/5406_65.png InputImage/7469_52.png InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.pn],4000,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
115554,179,30,18,[InputImage/5406_65.png InputImage/7469_52.png InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).pn],4500,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
116556,178,30,19,[InputImage/5406_65.png InputImage/7469_52.png InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],4750,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
117558,178,30,18,[InputImage/7469_52.png InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],4500,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
118558,178,30,18,[InputImage/7469_52.png InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],4500,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
119558,178,30,17,[InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],4250,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
120559,178,31,17,[InputImage/6884_55.png InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],4250,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
121559,178,31,16,[InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],4000,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
122560,178,31,16,[InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],4000,TRUE,25,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
123561,178,31,16,[InputImage/5786_62.png InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],4000,TRUE,25,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
124562,178,31,15,[InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],3750,TRUE,25,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
125562,178,31,15,[InputImage/6884_55(copy).png InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],3750,TRUE,25,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
126563,178,31,14,[InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],3500,TRUE,25,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
127563,178,31,14,[InputImage/5128_67(copy).png InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],3500,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
128564,178,31,13,[InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],3250,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
129565,178,31,13,[InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],3250,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
130565,178,31,13,[InputImage/5984_59(copy).png InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],3250,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
131566,178,31,12,[InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],3000,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
132566,178,32,12,[InputImage/3073_80.png InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],3000,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
133568,178,32,11,[InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],2750,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
134568,178,33,11,[InputImage/2730_82.png InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],2750,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
135568,178,33,10,[InputImage/5889_60(copy).png InputImage/2710_83.png InputImage/3342_78.png InputImage/5516_63.png InputImage/8538_48.png InputImage/5853_61(copy).png InputImage/4424_73.png InputImage/7111_53(copy).png InputImage/7810_50(copy).png InputImage/6329_57(copy).pn],2500,TRUE,0,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100,100,0,[],0,FALSE,100
